relationship_id,person_id,company_id,company_name,is_active,start_date,title_at_company,data_source
9586656a-0d97-4d67-a660-41de0b8faf3c,4972d9c8-f814-4e14-b65a-c18971c4aa97,6c830219-6b26-4034-91a1-6ed87b664412,Interakt,True,2025-07-10T00:00:00.000Z,,Rolodex
90d6902a-72a5-46be-87fb-83369e4b3cf8,49a61bec-f176-4c62-87f2-488e98d56ad7,0dfc0db8-b68f-4490-b9a2-a879df95b93a,Bharat Founders Fund,True,2025-09-10T00:00:00.000Z,,Rolodex
6752dd63-f8a6-4fa4-807d-3a42a804b4c3,4a399595-a826-45fb-a3a7-ff9e23ac3cd7,978312000000422286,42MM,,,,MetaliaBigin
fa2825e2-9087-4567-bb71-2ba013edd3f7,4a79bf54-2826-419a-91d1-947679c4f370,1005878000000436443,Garnet Interiors,,,,ColourcoatsBigin
790af0c7-2819-4191-a868-cfa68374ef00,4a8912ea-edf4-4c5a-99b8-44e5e52209c3,f574dbc2-d2ed-4e57-af26-759a8e856787,Futurebiztech,True,2025-09-12T00:00:00.000Z,,Rolodex
c92051d3-4ff7-4ade-9a02-19000e0f88e6,4ab3cc99-7dcc-44b4-9fdb-71faaf0a05c1,978312000000447253,Kripa Developers,,,,MetaliaBigin
65f3418b-0873-4abc-96e1-e51905d74728,4b281e76-3743-4e4f-93cb-90ddfa9c2733,978312000000422293,EDC Arch,,,,MetaliaBigin
028895e6-5fee-459f-be0c-113a23597de7,4bc6b131-7e47-43bc-a349-ffca66a61674,1005878000000436352,3MM Concept,,,,ColourcoatsBigin
0e13849d-4f73-452b-a593-a88fc1935735,4c0f8dca-7982-419f-ae18-d910a0c277c9,978312000000528067,HABITATA DEVELOPER,,,,MetaliaBigin
b6997c1a-1b0a-491d-9ee5-ac983fb6b4e0,4ca922ee-78c6-40f2-8f71-7dea0dd53206,978312000000422310,Privee,,,,MetaliaBigin
604dc69b-a6be-4f1c-95c5-ae93253ef855,4cbba8d7-579c-4618-85c0-a98f86343348,b8d8fc69-4023-4f27-947c-1587a73ed4e7,Mail,True,2025-09-18T00:00:00.000Z,,Rolodex
9b2e7cd3-20ea-4129-8794-1504f37fe8d3,4cd4c483-3f71-4eae-937e-b7f6e8e345bb,978312000000439716,Wagma,,,,MetaliaBigin
bc45cf19-f63e-4fe9-90b0-7990d8abbdfc,4cd94f6c-8bb0-46a0-b1cd-7c1850fe1aea,978312000000422309,Brixel,,,,MetaliaBigin
fb86b71e-14bb-44c1-b027-ce05dcfdd5da,4d5c0807-712a-4de1-b402-0da73ca10352,02ecd1fe-9249-4761-ad36-be98ee5b1bc4,Searce Inc,True,2025-09-18T00:00:00.000Z,,Rolodex
66734f33-3b93-47bd-bd0e-2155781e163d,4dfe2d9c-21c1-4db4-8520-f6b8265c183f,17a8c0aa-71d4-4e38-a971-ef02cd425b4c,AllHome,False,2025-05-15T00:00:00.000Z,,Rolodex
2f2de8d9-d65e-40d2-b274-4773aa2bd8c2,4dfe2d9c-21c1-4db4-8520-f6b8265c183f,0dfc0db8-b68f-4490-b9a2-a879df95b93a,Bharat Founders Fund,True,2025-07-23T00:00:00.000Z,,Rolodex
34d1fed8-e34a-4f26-bf33-26b17c104233,4e443753-ab81-4acc-82d0-4f2a26f5f7de,e5ce1e42-37ad-4bc4-8984-eaf128cff05f,Zoho Middle East & North Africa,True,2025-08-29T00:00:00.000Z,,Rolodex
1ca855cd-eeda-4437-aa5b-b3e17afb6ecf,4e937185-6b7f-4a9a-b7c0-59c7b7b3aa44,02ecd1fe-9249-4761-ad36-be98ee5b1bc4,Searce Inc,True,2025-05-15T00:00:00.000Z,,Rolodex
5e243724-8159-447b-8352-cc5316129612,4f476117-1b67-4490-8d2a-54c58e53b353,2508de31-c999-457e-98c3-cf51660c263b,Trustly Technology Solutions Pvt. Ltd.,True,2025-07-19T00:00:00.000Z,,Rolodex
8ab031b5-10b4-4102-b160-55b51d885341,4f606af8-0b97-4c88-b26f-17f0a422b543,1005878000000436396,Chandak Group,,,,ColourcoatsBigin
64841099-08fe-478d-ae25-83a10172fc56,503ce9d2-fce2-4284-9920-7520e1b228c8,1e9d5734-e45c-45fc-b2b2-5941a0da8461,Ledlumlighting,True,2025-09-25T00:00:00.000Z,,Rolodex
52c7e1fe-0c9c-4603-bfc9-ac7e3832a40c,50d9f069-51c4-411b-841c-61e56a5a3528,4888016d-ab36-4203-8141-04813e10422c,Wati,True,2025-08-26T00:00:00.000Z,,Rolodex
ab4284d4-80f0-4447-bde2-81ba1edc9d22,50dc756f-17d0-4cea-ac7e-1cb116a042e5,978312000000447252,Reza Kabul,,,,MetaliaBigin
a665ba8a-cd5b-4841-a6d7-7f59eb1a89e5,50ecde3a-c3a1-4a3c-84cb-89a6659d077f,0b4cf34f-a348-4365-9926-8005e9585f87,Zohoanalytics,True,2025-09-18T00:00:00.000Z,,Rolodex
1e363a92-feef-429b-a59a-008889765090,51134779-1ffd-4b2c-8b10-9e381bf74a3f,4ec15bda-6d90-4bf8-95c3-cf5857bc792f,Touchstone Partners,True,2025-07-21T00:00:00.000Z,,Rolodex
98ae7be7-fa13-4189-94d8-8f300a216ee4,516cfc9a-2c1d-47ec-aea1-779454c74409,9dc9436c-a389-49d1-867c-1e6e55a4ae4a,Clay,True,2025-09-18T00:00:00.000Z,,Rolodex
7dae300e-02f1-4ccc-86a1-22514bded516,51f6ebe3-a7ac-4482-9c0f-90c0903a00da,978312000000439667,August Design Lab,,,,MetaliaBigin
e45dd469-d3cc-4060-8246-a776ae4d70e3,5216a869-b97d-42d6-a13d-c0f8e616f469,978312000000422306,DCA Architects,,,,MetaliaBigin
a0b30401-6b8a-468d-8813-157005cf6e3a,522d78e7-51f8-4a5f-a2e0-ca2ea370fcb9,978312000000422289,SGA Architects,,,,MetaliaBigin
528a8c2f-b017-484e-b678-93e508825d65,5234e5d1-574c-4d6d-9b97-e2eee5cd3690,0dd76dd7-ead6-4de3-afa4-09d5d438d52c,Waterways Ceramica Pvt. Ltd.,True,2025-05-15T00:00:00.000Z,,Rolodex
2ddf375f-9660-4be0-ba65-6185544bf08f,52c93d43-2288-4a22-a081-3d057ed2f1c0,7712bdb8-7d0a-40f7-96d1-b8921a890e30,Homemonde,True,2025-09-22T00:00:00.000Z,,Rolodex
e0e9d7c3-fdf2-410b-ba51-fda41f66c784,5321a145-b028-451f-ba7c-b93c3ac79ca3,782f7508-7dd2-4e7d-9ce5-30cd44719645,Getpowerplay,True,2025-09-18T00:00:00.000Z,,Rolodex
d42ae01b-10b4-4687-b9a5-bace9deff238,53446daf-e393-41bd-a5a7-b8564a413b82,978312000000439669,Bhardwaj Design & Associates,,,,MetaliaBigin
66667287-94d3-451b-9ce7-97de4e4a6ac2,535b1eab-ea83-4673-b4b4-2e269428a36c,1cd358b9-60cc-4c61-afa9-99ec793b3e56,Dex,True,2025-05-15T00:00:00.000Z,,Rolodex
cb92f2f0-060e-4de5-85f3-a3c7a08ad9e5,535b1eab-ea83-4673-b4b4-2e269428a36c,b666d3dd-c139-4b62-a186-87b8174e799a,Oracle,False,2025-05-15T00:00:00.000Z,,Rolodex
0b59aff8-4f3f-4fe2-ad27-c44c337278b8,544eb0c9-03f7-47fc-815c-3043d7e39cc6,978312000000447249,36 Mansions,,,,MetaliaBigin
a6a9153a-07df-4d6d-9b94-e6d214d45bdc,55531c7b-7eb1-4271-8e66-bf61cebbd2bc,978312000000439690,Novarch,,,,MetaliaBigin
3408ce80-3212-4fee-a4a1-5fafe3b5ef93,55fe5b92-8eec-4873-bade-2e13c1f48ba8,978312000000491219,Essentia environment,,,,MetaliaBigin
0bbb5d66-07b9-4e2f-9b30-cd0bdc60835d,568bbd33-759f-4a5b-b890-e99c2a4e6b8b,569176bb-4577-4ed2-8a63-f782b847f07a,Claire.ai,True,2025-09-18T00:00:00.000Z,,Rolodex
0b3cbbdf-9dc9-41e8-adef-efbe3e72c20e,56bc5aad-a72e-4b59-9fdd-8f2ea896d3f4,978312000000422314,PMC - Arch Point,,,,MetaliaBigin
c3a5b4aa-851a-457c-b629-1646a6ac97a9,56f2c79d-9d59-4af8-b15c-f8fa79d52dc2,978312000000422312,Transform Design,,,,MetaliaBigin
7ceead24-f39b-4dd5-9f28-bde643981626,579a3a45-af5d-4ab7-a14a-e62e65c4a52f,978312000000439709,Synthsis,,,,MetaliaBigin
896ef7aa-adbb-453e-a854-8075db93500d,57b9a3f5-a80b-4d32-b9e8-b018b099bfa8,978312000000433322,DEVELOPER,,,,MetaliaBigin
540415af-0b03-498a-af49-5110e3ad4bcd,580954f3-ff81-4166-924f-0612a65e830d,978312000000447254,Sanjay Puri,,,,MetaliaBigin
369d0000-ae81-488a-be4b-df764be56e0d,59763ef4-c061-4b03-af0c-2df7834f09de,978312000000439676,Exhale inetriors,,,,MetaliaBigin
a9c5c3f3-739d-47f3-8dbd-08cf9b8d1430,5bb02b3f-22f6-4f87-a408-25495ffdcf47,978312000000470660,Hafeez Contractor,,,,MetaliaBigin
d15502a7-1484-4f14-9b5b-a6b67f6e1d31,5c0f2717-04c2-41d5-9651-96b60ac6e0c1,83e0ef8e-d353-42b7-a0ef-ee9136478b77,Avendus,True,2025-09-18T00:00:00.000Z,,Rolodex
79ce3934-d944-48d2-903b-1430547e1285,5ca20794-714f-4481-b18e-7f915e3268de,978312000000447255,Avighna Group,,,,MetaliaBigin
2a97c9f2-d921-465a-9a9a-1b0fd18e660e,5d3aa92f-ef8a-452b-a372-f88f9319c293,afcc1a0f-3742-4131-9b94-31701d40ac23,Digital,True,2025-09-23T00:00:00.000Z,,Rolodex
763bdfa2-33ad-4463-b86f-62e427c6a0c7,5d3b2fbc-ed48-4e41-bfda-9319269ad854,17a8c0aa-71d4-4e38-a971-ef02cd425b4c,AllHome,False,2025-06-09T00:00:00.000Z,,Rolodex
4d3ee091-3ef3-41b8-8608-b11c4ac55ec0,5d3b2fbc-ed48-4e41-bfda-9319269ad854,0dfc0db8-b68f-4490-b9a2-a879df95b93a,Bharat Founders Fund,True,2025-07-21T00:00:00.000Z,,Rolodex
08e07d05-ca8f-45d8-bc4e-bc2d9f0cc6cf,5d7708d1-1abe-407a-8a09-149c3fb65ce9,3c02bbf4-f028-46ed-a77a-17d8921c43bb,HIFAB - TWF,True,2025-05-15T00:00:00.000Z,,Rolodex
0764ddc1-738d-4ddb-9e6f-cbfb48ae57ed,5e2cf6c4-8c7a-4cbf-b7d9-ac847425f929,17a8c0aa-71d4-4e38-a971-ef02cd425b4c,AllHome,False,2025-05-15T00:00:00.000Z,,Rolodex
cdeeff1d-541c-4969-9346-bffe045a0ddb,5e2cf6c4-8c7a-4cbf-b7d9-ac847425f929,0dfc0db8-b68f-4490-b9a2-a879df95b93a,Bharat Founders Fund,True,2025-07-20T00:00:00.000Z,,Rolodex
892dcb63-d261-4d5f-bec4-25be2248874e,5ec2e8ff-ad4b-445f-9f0c-ce3e86783b8d,1005878000000436434,Fadd Design Studio,,,,ColourcoatsBigin
7e82b3e6-a0cb-4c73-80c0-237f2419d056,5ff0b8b7-4210-42b7-8f76-b9604b19c17e,978312000000439703,Studio lotus,,,,MetaliaBigin
9fcc9597-92b3-451f-8450-0b1dc9d175b7,60142f0d-c6e6-4a6d-a982-a6fb6377a5b3,978312000000422288,Essence,,,,MetaliaBigin
fd3f5f52-af21-4dd5-b1e3-1cf0f4408fbd,606690dc-d6c5-41e3-82f4-98ae3c953ec5,2508de31-c999-457e-98c3-cf51660c263b,Trustly Technology Solutions Pvt. Ltd.,True,2025-05-19T00:00:00.000Z,,Rolodex
e3d39228-e2cf-4de8-a6f4-b268aef5d81b,61215979-f59d-4b75-8f00-9df1b7e8ab4b,1005878000000445364,Smit Shah Innovative Design,,,,ColourcoatsBigin
cbcf14c2-5642-4e29-a216-d9940234287b,612d489c-6eb8-44d9-9291-e38f12c559ac,1005878000000436384,Avvo Architects,,,,ColourcoatsBigin
a0f23a35-c653-4cfa-aa4d-ad8291feb3b1,61bb6ff9-dc91-443e-aace-b1605c268034,978312000000422299,Luxury Homes,,,,MetaliaBigin
0fcf47f5-a8d0-4e39-b157-f23b84239970,62032fc2-edea-4878-a7fd-4fc8a93e8a3f,314cee21-afa7-4f46-b1d0-7360fb35a8f7,Colour Coats,False,2025-05-30T00:00:00.000Z,,Rolodex
d1f613d2-e032-4c09-ad2e-aebb8aa3dc89,622cb50e-55d9-496b-88a8-63b88b230a59,2508de31-c999-457e-98c3-cf51660c263b,Trustly Technology Solutions Pvt. Ltd.,True,2025-05-15T00:00:00.000Z,,Rolodex
802459ab-12f3-46f0-b26e-7e7d66160faf,63a01364-8673-4589-8a89-a643b9bb56fd,1005878000000436554,Sanman Architects & Interior,,,,ColourcoatsBigin
86009357-8757-4f43-a046-aa7f717e169d,63db07b4-202c-4354-b1fc-3ac9f859d62b,978312000000422294,White Studio Architects,,,,MetaliaBigin
cec811d4-0a04-4ea6-b5e8-7a8e7adfd1ab,643a89fd-50ed-452a-a699-832eb884b0f8,978312000000439708,Symbosis,,,,MetaliaBigin
9cf6183a-7d7b-44ee-866f-e63dd308fe7e,64a0e780-0071-4485-8a49-9f4fb99bafbe,978312000000439662,Anagram,,,,MetaliaBigin
c0e26fef-29a5-4ee8-b16e-1ee886335949,651be3a3-f6f4-43b0-a0d4-ee65f1e203e6,978312000000439692,P Arora Asscocites,,,,MetaliaBigin
b0ab258d-67d1-49ce-ae29-47ed9dbbc2c2,65a2dfc4-2b32-417f-bd38-6f64727bada5,4888016d-ab36-4203-8141-04813e10422c,Wati,True,2025-08-26T00:00:00.000Z,,Rolodex
070bd842-6c4f-4c55-a482-5522f0ee3537,66e71ac4-7a6f-43f1-8450-5a05deb49083,045f4eca-c464-44d5-ada1-29c2a771d81e,Metalia India,True,2025-07-31T00:00:00.000Z,,Rolodex
757f0ccd-51fe-432f-b82c-c505c921cf6a,67461a16-7df9-4a1d-9bd0-d63db98df6bd,ce61ce6e-99bc-4039-96e2-7b80c9334398,Storyathome,True,2025-09-22T00:00:00.000Z,,Rolodex
177a1917-f573-4f96-85c4-462d5b2365d1,67ec9c2e-84da-41a3-88e3-df991c4288ad,978312000000439674,DFI,,,,MetaliaBigin
07d47a14-05a4-4737-8a8c-a89b47791a0e,68a65a0a-401c-4488-9293-149fc86ca4a1,17a8c0aa-71d4-4e38-a971-ef02cd425b4c,AllHome,False,2025-05-15T00:00:00.000Z,,Rolodex
37188bf4-cca1-4c2a-aa34-f9d87b9b9504,68a65a0a-401c-4488-9293-149fc86ca4a1,0dfc0db8-b68f-4490-b9a2-a879df95b93a,Bharat Founders Fund,True,2025-07-20T00:00:00.000Z,,Rolodex
b3333888-1285-4f97-a524-efa90cc8fbf5,68a65a0a-401c-4488-9293-149fc86ca4a1,57f8cbe6-0c41-4de7-bbc8-f784d363cf57,PharmEasy,False,2025-05-21T00:00:00.000Z,,Rolodex
730b171e-bb27-4893-b49d-d59d1bf8eee1,692d926e-d330-4156-808f-02a661fc34f3,e5e15caa-9aed-4c57-9194-1dab519edc90,Khaitan & Co,True,2025-05-15T00:00:00.000Z,,Rolodex
f7f7ddca-087e-4122-b250-1f2229ebb372,6955fc80-f0ae-4702-8f0a-22d7ba7ddc45,978312000000439714,Transform,,,,MetaliaBigin
196f05d3-5add-4df9-bc29-33b3394dab86,6956dc0d-9317-405a-bbc6-5e1488c9bfa8,978312000000439684,Kumar Moorthy & Assocites,,,,MetaliaBigin
1ed6d875-64ac-4f9f-8d5f-45496689e94b,698e0003-555f-47bc-aff8-9ebd3b6a69cf,87bdbc91-e7a2-47f0-8bab-aeeb8053b50d,RDash (YC W22),True,2025-05-15T00:00:00.000Z,,Rolodex
1be22f02-6de1-40c2-9fe6-2ac461fbf22b,69b275d1-53ef-48fb-896d-b34ae94f9833,a711b064-8456-4d06-aa7d-39d059de048b,Marketing,True,2025-09-18T00:00:00.000Z,,Rolodex
7626f4d0-bfd7-414d-9716-dedeeb218a9d,69e759dc-e643-4cc2-92e1-f177cc71f3cd,572ac9e4-de8c-4542-8a8c-adf485a13d75,Sophos,True,2025-09-18T00:00:00.000Z,,Rolodex
575717aa-8008-411a-a1b1-1f3b49e05f73,6a4a9cc6-22dc-4954-a4ce-3198e3e0e462,314cee21-afa7-4f46-b1d0-7360fb35a8f7,Colour Coats,True,2025-08-28T00:00:00.000Z,,Rolodex
e54fdb5a-3c4e-49f4-bfc5-23fe614c080a,6aedd354-84a4-4bcc-8076-a16b163a6c2c,bdfc338e-85a1-4ad8-9ff4-3c86fa5ff1db,Somaiya Vidyavihar University,True,2025-09-18T00:00:00.000Z,,Rolodex
68045ed9-e17e-4a9d-8b47-c9317b099d8f,6b44527b-02f1-46ae-a115-543e42d68b9d,978312000000440438,essentia@,,,,MetaliaBigin
f076be42-8d11-48d4-8464-a6f2379157c3,6bb9685f-d46b-4e15-a0e1-dcf69c6b3bb3,569176bb-4577-4ed2-8a63-f782b847f07a,Claire.ai,True,2025-09-18T00:00:00.000Z,,Rolodex
b4d3a7b8-664d-4149-9db9-6b0d46aff5c9,6bc1cf3e-fe6c-4ed9-a27f-2662a257e877,5386fde2-337e-4625-8d67-030a201b58eb,Travvir,True,2025-09-17T00:00:00.000Z,,Rolodex
89d3968f-8b73-4bdd-8cc8-f72b388a606e,6c45b036-9c0c-4425-9960-3ca839126fbb,1005878000000436485,Line Works,,,,ColourcoatsBigin
ebdd045c-c147-4677-a8ee-60bd05c60911,6c85ea84-3ffe-49de-ba66-ff71c561ca87,314cee21-afa7-4f46-b1d0-7360fb35a8f7,Colour Coats,True,2025-07-22T00:00:00.000Z,,Rolodex
b3fcc558-78b3-410d-a93c-feaaea33c48c,6c8a8ded-411f-4164-a636-dc3e775d76ef,8656f1ac-cc01-4f94-93dc-5fae01f6aab5,114853,True,2025-09-18T00:00:00.000Z,,Rolodex
063fe7e4-4b40-4723-900a-8c4dc91b16bb,6ca7f091-d7a7-4db5-80c4-1ad062c19234,f3d5299d-3576-441a-8821-3fde6317d635,Jiraaf - Powered by AI Growth,True,2025-07-21T00:00:00.000Z,,Rolodex
7efedc5f-eb7d-4a40-b7ab-ed75daf67c5b,6cf310eb-04f2-40a4-845a-187ac0a0ba91,978312000000439675,Draw Design,,,,MetaliaBigin
cadad9c9-43ab-491c-9525-e0676969d08a,6d2569eb-381e-4618-9b47-63a58cf1f38f,5ee16911-649c-43ef-9b24-37c33ec95d64,Prustly,True,2025-09-18T00:00:00.000Z,,Rolodex
d5019b6e-4b92-4985-9b38-63c979cdc419,6d4e6cac-da21-400a-bc99-d47b1641ad49,15ab3ba8-b83a-4f21-94bc-34d21d5709de,Jio Platforms Limited (JPL),True,2025-09-18T00:00:00.000Z,,Rolodex
442e115c-9d5d-4b6c-b072-8e603d8a8c97,6d6c6837-ae39-4ea9-90c7-e4e09662cc78,39fde001-0ece-41a2-ae91-5008dc90b158,Zohosocial,True,2025-09-18T00:00:00.000Z,,Rolodex
e6f927ec-2b86-41ff-9451-b52b4de0f471,6d84ffc4-9238-4a70-8ca6-93e7a5ebe8c0,4eb5b86b-a6aa-4bc0-8d4c-c31ab7535e92,Mail,True,2025-09-18T00:00:00.000Z,,Rolodex
f17a3797-6f13-4dde-ba67-c86c63905c9d,6db8434a-3c99-4594-ab7d-223c2afdda53,feb743e7-87d6-4932-a252-a2f2421be6a9,Power Bridge,True,2025-06-11T00:00:00.000Z,,Rolodex
48773929-1632-4df6-893e-93c997ff5f47,6db8434a-3c99-4594-ab7d-223c2afdda53,49935798-e4b0-4a33-8db8-477feae4f6df,Turquoise - The Bath Couture,True,2025-06-07T00:00:00.000Z,,Rolodex
14020fb1-9810-47b4-8815-5cd16ec2754f,6db8434a-3c99-4594-ab7d-223c2afdda53,996b01d4-98ff-4f00-9fc3-07ff00286583,Uniserledlights,True,2025-06-04T00:00:00.000Z,,Rolodex
93b59ded-99ff-48ee-80c5-e1a93dffb8a1,6db8434a-3c99-4594-ab7d-223c2afdda53,e5ce1e42-37ad-4bc4-8984-eaf128cff05f,Zoho Middle East & North Africa,True,2025-05-29T00:00:00.000Z,,Rolodex
b23e3001-d83a-446c-ac2b-07c005af2bdf,6ee7e04e-a547-46c1-87ce-95c0c803b2eb,25c51bcc-3b84-4aa1-92e8-a1f779588dec,Outskill,True,2025-09-25T00:00:00.000Z,,Rolodex
20edbcef-ce9e-4c23-819d-95de163cb75f,6f43a2bb-f968-4943-b995-c3a3754fe326,978312000000433052,END USER,,,,MetaliaBigin
c3ed7902-7f6e-4537-b221-f236478a1073,6fa35d4c-1e8d-4a6d-bd0c-1f83b97ce981,978312000000439681,Interspace,,,,MetaliaBigin
8210e867-4264-4d9b-845e-52337090985f,70ba5585-0b40-4c9f-8446-723451571318,4ec15bda-6d90-4bf8-95c3-cf5857bc792f,Touchstone Partners,True,2025-05-15T00:00:00.000Z,,Rolodex
9ae5021d-7174-455b-8732-4687c5dea885,719dffc2-5d7c-4588-a62b-dd6778b9324f,978312000000440477,SDG,,,,MetaliaBigin
c77fe2f1-3789-4f61-bc13-4563e3350728,71a04154-209a-4aea-b0bf-4fc2fb1b6862,1005878000000436401,Collective Project,,,,ColourcoatsBigin
c7739d93-3133-45eb-b5e1-2ba8ad42bf4f,72e562f4-6406-48ca-8bd0-30687166c73f,2508de31-c999-457e-98c3-cf51660c263b,Trustly Technology Solutions Pvt. Ltd.,True,2025-09-18T00:00:00.000Z,,Rolodex
1bf79776-6318-4bfe-b892-4b273c457273,72ff971f-f975-47b1-ad8b-648bf688a651,1005878000000436420,DRISHTI ARCHITECTS AND INTERIOR DESIGNERS,,,,ColourcoatsBigin
1371b6e2-cfba-4139-af17-dcae28073fc5,73a47856-8b7e-46ed-9e1c-854c8efb2f08,87bdbc91-e7a2-47f0-8bab-aeeb8053b50d,RDash (YC W22),True,2025-09-03T00:00:00.000Z,,Rolodex
2f0f813c-218b-4a0d-96da-1be751480ef6,73d27b19-2ad9-4a7b-8d58-14600b176cce,a6ec9dd6-cfcf-43bf-b3d5-5cf97c9afbcc,Studioscale,True,2025-09-16T00:00:00.000Z,,Rolodex
978ac7a7-2513-4784-9266-5e4b30eabf6d,73f6e9ca-4c02-4132-8091-74764ce1e0cb,9eb17dd6-73ce-4110-93a4-5b1367dfb624,Pluro,True,2025-09-18T00:00:00.000Z,,Rolodex
1d476e9b-4c58-4023-9aaf-1652ffc6e952,7463dbc6-6360-46c3-ad92-eb10cd8624a8,261e9ff2-aabb-474d-a047-7a61fbae1a9b,Send,True,2025-09-18T00:00:00.000Z,,Rolodex
33afc211-e9a1-4bd5-acce-8a8a0c322e28,74938b98-c587-42f1-b234-4910ed0a00bf,1005878000000436457,Hiren Patel Architects,,,,ColourcoatsBigin
7ad40ede-9085-4580-a144-2b8dec01e0d6,74be36aa-d198-46cc-a817-4dbe52028391,d9a1f679-9a9a-4007-ae99-bfb68693a454,Discover,True,2025-09-18T00:00:00.000Z,,Rolodex
c366c443-5228-4e7f-bebd-b390d71759e8,74ecd173-7da7-4561-a00b-dc65c2fefb97,f3d5299d-3576-441a-8821-3fde6317d635,Jiraaf - Powered by AI Growth,True,2025-07-21T00:00:00.000Z,,Rolodex
8bf16e91-74aa-4950-b92c-654f1c53941b,74f54326-f908-4126-b7bb-416608ae167e,49747108-fb86-492b-a6c3-65c02d03f2ea,Totality Solutions,True,2025-05-15T00:00:00.000Z,,Rolodex
018e5ea8-6deb-43a6-b27d-f1823c208c5f,74fdc605-ce3c-4f8c-82d0-04a21df8d869,81621631-6ca1-4beb-9037-63cf6bd6f09d,Zylalabs,True,2025-09-17T00:00:00.000Z,,Rolodex
953b5b5f-36b3-44b9-8787-19b5a1f392da,7554e393-1379-488e-8eb4-48ccb3955af0,978312000000447247,ADND,,,,MetaliaBigin
d304decf-1ee3-4a83-b1bd-3abe4006b194,75aa2071-2055-42bf-ae6e-c5ea3eac5bbd,978312000000470656,CS82,,,,MetaliaBigin
5eebacb4-8d09-4a19-b9ff-02b61eb7d929,75ab1358-b479-4e91-84a3-dd1c356b2fae,02ecd1fe-9249-4761-ad36-be98ee5b1bc4,Searce Inc,True,2025-09-18T00:00:00.000Z,,Rolodex
be6ad26d-c2ab-4d04-95e9-e99a2274add7,7624134d-97df-46ed-90ff-241c841cde99,4888016d-ab36-4203-8141-04813e10422c,Wati,True,2025-09-18T00:00:00.000Z,,Rolodex
0bf620b2-2e52-4d27-ab07-29261b8bff34,7687e0d2-ba85-4337-b74e-cded36b1cded,cdb481d8-df40-4246-8727-4e2b57629e92,Biginsender,True,2025-09-23T00:00:00.000Z,,Rolodex
20d2638c-90dd-4f8f-90ed-753db4739b8c,76c4853e-30c1-42ea-ac3b-df0688b94503,978312000000422297,M3M,,,,MetaliaBigin
15e88ed0-a193-450a-beef-b6e3a55c2188,76eb681c-eba5-4bf1-a2a5-583919ace077,fba4070b-f220-4c72-9287-9a3477694842,PEP Inc.,False,2025-06-06T00:00:00.000Z,,Rolodex
da7ad0cb-6b1b-4863-8154-993a53ca8cb0,76eb681c-eba5-4bf1-a2a5-583919ace077,dbf70ebd-fd9d-46ce-be37-8b59ffe99a83,Stories by Joseph Radhik,True,2025-06-06T00:00:00.000Z,,Rolodex
808bd7c3-a05b-4172-9bc9-fbfcae200383,77060cdb-2641-44a6-975a-361c88c03e6c,02ecd1fe-9249-4761-ad36-be98ee5b1bc4,Searce Inc,True,2025-05-29T00:00:00.000Z,,Rolodex
ddaa3b36-98bb-455b-a0ea-270cfc897d8d,7708bb15-90cd-46ba-a9e3-72174b0f588a,fdca830f-f401-4794-b2ae-95e86a270b66,Blue Ashva Capital,True,2025-08-05T00:00:00.000Z,,Rolodex
ef2f499e-53ba-41ba-8093-cd49b4456f9f,771cf273-9370-4a97-a158-586fe06ad0b2,978312000000439682,Joshi Arch.,,,,MetaliaBigin
03056b7e-36c2-4d27-899a-b1b1c942ca45,780aa103-bda4-421d-9e9c-097028caa4fc,1005878000000436579,Studio HBA - Hirsch Bedner Associates,,,,ColourcoatsBigin
919da947-43a3-45fb-815f-fdc0ae0b6023,780eb7d6-e8b1-40f4-afe0-3a241e29bcee,978312000000439706,Studio Srijan,,,,MetaliaBigin
03d46a36-cab6-4bd2-be90-d34f60a5a585,7856b04a-20b2-45ef-9944-ddfbe65f4e66,978312000000433052,END USER,,,,MetaliaBigin
e17613a6-6206-44e7-8e83-e3a921f6c7de,78efd9ad-4ae9-44af-bd13-0d9ced9e353e,4f23c845-74e5-4e0a-94af-cdf36d6a82e9,Bessemer Venture Partners,True,2025-08-12T00:00:00.000Z,,Rolodex
20ff6476-a60f-4b4c-bd34-8a8354520cbe,7a1cfa27-2c37-4cb3-9839-6808546605c4,1005878000000436423,Earthy Shades Design Studio,,,,ColourcoatsBigin
e555516b-6c9b-4080-bf58-0bfba5534a11,7a3b461e-1765-4ae0-9cb4-255f8f4587d4,978312000000512702,PS Arora,,,,MetaliaBigin
3b031f1c-2045-41f6-bf1b-e01ed3f5c6ac,7a488a02-c4da-412f-9bc5-d43c0a20e786,17a8c0aa-71d4-4e38-a971-ef02cd425b4c,AllHome,False,2025-05-29T00:00:00.000Z,,Rolodex
edb12cc7-3841-4856-8c51-8a93507c6522,7a488a02-c4da-412f-9bc5-d43c0a20e786,0dfc0db8-b68f-4490-b9a2-a879df95b93a,Bharat Founders Fund,True,2025-07-22T00:00:00.000Z,,Rolodex
32bb3519-60d7-4750-8db3-087c3b73485e,7ab90e52-6fa1-41c7-864c-b610f15af9c4,978312000000439674,DFI,,,,MetaliaBigin
4d6b1619-e797-40bb-bda3-9dc51f6918ae,7b5f3a77-5f85-484c-923b-d9021765ccfa,978312000000440416,E-MAIL,,,,MetaliaBigin
